,config,data
287,"['weighted', 'monoton', 'empty', 'random']",27592.0
288,"['weighted', 'monoton', 'empty', 'random']",17948.0
289,"['weighted', 'monoton', 'empty', 'random']",16872.0
290,"['weighted', 'monoton', 'empty', 'random']",36244.0
291,"['weighted', 'monoton', 'empty', 'random']",27552.0
292,"['weighted', 'monoton', 'empty', 'random']",15504.0
293,"['weighted', 'monoton', 'empty', 'random']",20148.0
294,"['weighted', 'monoton', 'empty', 'random']",16464.0
295,"['weighted', 'monoton', 'empty', 'random']",7648.0
296,"['weighted', 'monoton', 'empty', 'random']",5752.0
297,"['weighted', 'monoton', 'empty', 'random']",24480.0
298,"['weighted', 'monoton', 'empty', 'random']",10900.0
299,"['weighted', 'monoton', 'empty', 'random']",36368.0
0,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",12184.0
1,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35800.0
2,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14612.0
3,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20380.0
4,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32288.0
5,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",18052.0
6,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14208.0
7,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",24160.0
8,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",28332.0
9,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",18512.0
10,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14020.0
11,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",9244.0
12,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",60904.0
13,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",31716.0
14,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16832.0
15,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16472.0
16,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32988.0
17,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",8968.0
18,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16256.0
19,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14264.0
20,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",9784.0
21,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",7788.0
22,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",56472.0
23,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16120.0
24,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36952.0
25,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",34740.0
26,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14696.0
27,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",28208.0
28,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",29528.0
29,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20392.0
30,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32632.0
31,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",8088.0
32,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",12492.0
33,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",13080.0
34,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",17956.0
35,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27156.0
36,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20356.0
37,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32204.0
38,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",28260.0
39,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27468.0
40,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",7400.0
41,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27512.0
42,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14196.0
43,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20044.0
44,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",22032.0
45,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",15364.0
46,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32348.0
47,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",13940.0
48,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16852.0
49,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",10780.0
50,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",13568.0
51,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",34568.0
52,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",19924.0
53,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",24140.0
54,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",60404.0
55,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16924.0
56,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14808.0
57,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27700.0
58,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36184.0
59,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",34264.0
60,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",25216.0
61,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",13172.0
62,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",33996.0
63,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",40100.0
64,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35808.0
65,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36460.0
66,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35904.0
67,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",30872.0
68,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32312.0
69,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35864.0
70,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",25056.0
71,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",15216.0
72,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",51724.0
73,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16548.0
74,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",37920.0
75,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36120.0
76,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",13932.0
77,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32288.0
78,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14688.0
79,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",17140.0
80,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",8056.0
81,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16544.0
82,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36560.0
83,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16408.0
84,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27404.0
85,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",3752.0
86,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36048.0
87,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",7908.0
88,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",12316.0
89,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",23488.0
90,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",68300.0
91,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",25424.0
92,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36472.0
93,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35672.0
94,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27404.0
95,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14176.0
96,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20712.0
97,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",7488.0
98,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",8020.0
99,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27700.0
100,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",9228.0
101,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16172.0
102,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",17820.0
103,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36292.0
104,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16356.0
105,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32204.0
106,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16528.0
107,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",34708.0
108,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",23508.0
109,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",4208.0
110,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",37452.0
111,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",55996.0
112,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",19628.0
113,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",26304.0
114,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",8852.0
115,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14724.0
116,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27560.0
117,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27616.0
118,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",37368.0
119,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",33676.0
120,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",34484.0
121,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35876.0
122,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",63284.0
123,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14512.0
124,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35852.0
125,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",60320.0
126,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",30524.0
127,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20272.0
128,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",11172.0
129,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36548.0
130,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",51444.0
131,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",59996.0
132,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",10876.0
133,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",18364.0
134,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16456.0
135,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",9080.0
136,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",15544.0
137,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",31932.0
138,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",13888.0
139,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",12452.0
140,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36328.0
141,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",9092.0
142,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",4148.0
143,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",18104.0
144,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",23408.0
145,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16432.0
146,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",7364.0
147,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",30524.0
148,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",13052.0
149,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",61432.0
150,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",17148.0
151,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",7760.0
152,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",18136.0
153,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16492.0
154,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36332.0
155,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",19476.0
156,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16288.0
157,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32372.0
158,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",9112.0
159,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",24676.0
160,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",21736.0
161,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",15016.0
162,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",25088.0
163,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",34572.0
164,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16048.0
165,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",28328.0
166,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",34576.0
167,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32476.0
168,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14220.0
169,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",5872.0
170,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",29148.0
171,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",31444.0
172,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",18164.0
173,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",28204.0
174,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",8880.0
175,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",31648.0
176,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",9644.0
177,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",15292.0
178,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",7780.0
179,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",58848.0
180,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16412.0
181,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14100.0
182,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32108.0
183,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",28572.0
184,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35844.0
185,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14012.0
186,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32328.0
187,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16332.0
188,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16264.0
189,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",57304.0
190,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27212.0
191,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36312.0
192,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27576.0
193,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27256.0
194,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16784.0
195,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27464.0
196,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20088.0
197,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32316.0
198,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",29624.0
199,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",12204.0
200,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",52208.0
201,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",12140.0
202,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32196.0
203,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16096.0
204,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16100.0
205,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",12416.0
206,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",60640.0
207,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",30568.0
208,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",18396.0
209,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",56840.0
210,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",28140.0
211,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",25748.0
212,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",15364.0
213,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",28868.0
214,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36296.0
215,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",7728.0
216,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",29096.0
217,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",39624.0
218,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16092.0
219,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27284.0
220,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",11432.0
221,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27892.0
222,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36444.0
223,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",39448.0
224,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",15956.0
225,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27548.0
226,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",12924.0
227,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",3560.0
228,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20596.0
229,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",17992.0
230,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32216.0
231,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20092.0
232,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16924.0
233,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",13740.0
234,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27504.0
235,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",60748.0
236,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",38460.0
237,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32228.0
238,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16692.0
239,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",31116.0
240,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",8808.0
241,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",34380.0
242,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16232.0
243,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14028.0
244,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",78532.0
245,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",11624.0
246,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",18768.0
247,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",17796.0
248,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",17204.0
249,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",9016.0
250,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14448.0
251,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",15440.0
252,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",23440.0
253,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32080.0
254,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",18904.0
255,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",51476.0
256,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",3476.0
257,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36548.0
258,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",29060.0
259,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20412.0
260,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",7244.0
261,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",18308.0
262,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",17820.0
263,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",6396.0
264,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",29668.0
265,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",34352.0
266,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",17596.0
267,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14156.0
268,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35040.0
269,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",13052.0
270,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16556.0
271,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35412.0
272,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14580.0
273,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",23632.0
274,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36404.0
275,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",25316.0
276,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",15268.0
277,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35528.0
278,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14848.0
279,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36352.0
280,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16840.0
281,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36216.0
282,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36344.0
283,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",17896.0
284,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36036.0
285,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36264.0
286,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",15992.0
287,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",51068.0
288,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",15628.0
289,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",7988.0
290,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14260.0
291,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",38176.0
292,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",12248.0
293,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20136.0
294,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",3976.0
295,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",24960.0
296,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",9476.0
297,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",21524.0
298,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14060.0
299,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32540.0
